open;high;low;close;volume;marketCap;timestamp
38794.4631888984;39308.5990610398;38772.5358786197;38904.0133980303;14616450657.2;738459914963.88;"2022-03-12T00:00:00.000Z"
38884.7248489191;39209.3504270127;37728.1443563354;37849.6627995273;17300745309.73;718481905385.96;"2022-03-13T00:00:00.000Z"
37846.3164396237;39742.5007223381;37680.7344675775;39666.7558189777;24322159070.49;753013859089.57;"2022-03-14T00:00:00.000Z"
39664.2500260637;39794.6302635978;38310.2125797126;39338.7854920324;23934000867.75;746821744421.1;"2022-03-15T00:00:00.000Z"
39335.569403716;41465.4517139286;39022.3470871459;41143.9280403474;39616916192.41;781131586213.32;"2022-03-16T00:00:00.000Z"
41140.8448157717;41287.5352036456;40662.8706009486;40951.3798755055;22009601092.64;777515183730.32;"2022-03-17T00:00:00.000Z"
40944.8416795343;42195.7447600357;40302.3980488072;41801.1544960935;34421564941.56;793688176484.02;"2022-03-18T00:00:00.000Z"
41794.6478339065;42316.5544604012;41602.6683804537;42190.6534617069;19664853187.34;801124017583.09;"2022-03-19T00:00:00.000Z"
42191.4053121278;42241.164783313;41004.7595624682;41247.8234468342;20127946682.25;783260570383.75;"2022-03-20T00:00:00.000Z"
41246.1328484777;41454.4104322975;40668.0416965467;41077.9979918038;24615543270.67;780074755650.18;"2022-03-21T00:00:00.000Z"
41074.1045184977;43124.7080693268;40948.2807435836;42358.8084254084;32004652375.66;804437952235.7;"2022-03-22T00:00:00.000Z"
42364.3780528832;42893.5066795671;41877.5094001254;42892.9574822428;25242943069.35;814620088888.69;"2022-03-23T00:00:00.000Z"
42886.6542168214;44131.854552052;42726.1625314375;43960.933058954;31042992291.34;834943671214.36;"2022-03-24T00:00:00.000Z"
43964.5462246384;44999.4930588116;43706.2860318396;44348.7309048344;30574413034.44;842351457245.02;"2022-03-25T00:00:00.000Z"
44349.8584333427;44735.9955961396;44166.2751431536;44500.8284155129;16950455994.89;845283757076.22;"2022-03-26T00:00:00.000Z"
44505.3571023706;46827.5461945489;44437.2936474072;46820.4934636771;28160889721.88;889385706663.3;"2022-03-27T00:00:00.000Z"
46821.8502469343;48086.8367491568;46690.2041337559;47128.0051622503;36362175703.48;895273041065.34;"2022-03-28T00:00:00.000Z"
47100.4385980769;48022.2888818255;47100.4385980769;47465.7298877113;31397059068.97;901733146417.05;"2022-03-29T00:00:00.000Z"
47456.897029717;47655.1494297468;46746.2113689801;47062.6641669272;29333883961.6;894116777851.54;"2022-03-30T00:00:00.000Z"
47062.146561831;47512.0283138768;45390.5371483103;45538.6769223388;33327427106.32;865202119215.74;"2022-03-31T00:00:00.000Z"
45554.1638120546;46616.2437719152;44403.1410093413;46281.6439814509;38162644286.97;879359612625.13;"2022-04-01T00:00:00.000Z"
46285.4980587704;47028.2807878879;45782.5130184345;45868.9491559204;29336594194.19;871556728552.73;"2022-04-02T00:00:00.000Z"
45859.1287006828;47313.4768544721;45634.1038004633;46453.5670763172;25414397610.22;882703992270.53;"2022-04-03T00:00:00.000Z"
46445.2716196297;46791.0890451554;45235.8153540203;46622.6744137452;32499785455.18;885964854050.1;"2022-04-04T00:00:00.000Z"
46624.5070754526;47106.1397405311;45544.8075061707;45555.9934041971;29640604054.7;865734982990.98;"2022-04-05T00:00:00.000Z"
45544.3556195233;45544.3556195233;43193.9540005006;43206.7376725735;39393395787.79;821131605926.81;"2022-04-06T00:00:00.000Z"
43207.4988703738;43860.6975585056;42899.9066089561;43503.8491661365;26101973106.2;826814841542.56;"2022-04-07T00:00:00.000Z"
43505.136802651;43903.0195651663;42183.2871213171;42287.6635116808;27215995394.34;803736501494.4;"2022-04-08T00:00:00.000Z"
42282.0793945954;42786.8178369303;42183.2539081478;42782.1353172936;16050772496.25;813175789801.6;"2022-04-09T00:00:00.000Z"
42781.0904634136;43376.3806602516;42021.2068019349;42207.670963734;17654475582.4;802293412896.68;"2022-04-10T00:00:00.000Z"
42201.0382303314;42424.5910371138;39373.0583284502;39521.9013265663;33949912165.86;751274786459.3;"2022-04-11T00:00:00.000Z"
39533.7133062411;40617.5860956274;39388.3274461799;40127.1820849288;30991500853.81;762819737793.6;"2022-04-12T00:00:00.000Z"
40123.5697619184;41430.0541551098;39712.7468117849;41166.7318122462;27691105227.77;782617115810.22;"2022-04-13T00:00:00.000Z"
41160.2191454054;41451.4801353359;39695.7444311675;39935.5169992135;24342001973.22;759245303310.83;"2022-04-14T00:00:00.000Z"
39939.4039599383;40617.7208025642;39866.830396352;40553.4632718884;21756855752.62;771033872659.18;"2022-04-15T00:00:00.000Z"
40552.3176941877;40633.6807054702;40078.4255045838;40424.4832933225;16833150693.09;768615440639.72;"2022-04-16T00:00:00.000Z"
40417.7762672216;40570.7277847157;39620.8936008984;39716.9542258357;19087633042.29;755201997822.58;"2022-04-17T00:00:00.000Z"
39721.2029153003;40986.3188298712;38696.1915182274;40826.2143856021;33705182071.98;776330593865.92;"2022-04-18T00:00:00.000Z"
40828.1742034359;41672.9617565645;40618.6341947153;41502.7504194207;25303206546.84;789227424712.82;"2022-04-19T00:00:00.000Z"
41501.7442424249;42126.3001302172;40961.0975519901;41374.3782012031;27819532341.16;786828424698.83;"2022-04-20T00:00:00.000Z"
41371.5150467923;42893.5802043813;40063.8286699322;40527.3640835385;35372786395.42;770762297842.52;"2022-04-21T00:00:00.000Z"
40525.8619182391;40777.7586436665;39315.4184114444;39740.3198538771;28011716744.78;755827581232.71;"2022-04-22T00:00:00.000Z"
39738.7232696615;39935.8606514064;39352.2030243514;39486.7287113245;16138021249.44;751045477435.14;"2022-04-23T00:00:00.000Z"
39478.373437204;39845.9247429991;39233.5409396267;39469.293555834;17964398167.08;750755023763.86;"2022-04-24T00:00:00.000Z"
39472.607372297;40491.7537987028;38338.3769632698;40458.3089645522;35445730570.23;769607056243.23;"2022-04-25T00:00:00.000Z"
40448.4226744585;40713.8895679717;37884.9860105779;38117.4625078349;34569088415.86;725113482674.14;"2022-04-26T00:00:00.000Z"
38120.3026308778;39397.9171355929;37997.3116313579;39241.1227507635;30981015184.24;746531438328.55;"2022-04-27T00:00:00.000Z"
39241.4285252216;40269.4651207372;38941.4225813304;39773.8283675659;33903704906.51;756698317681.63;"2022-04-28T00:00:00.000Z"
39768.6158199967;39887.2682113616;38235.5365508554;38609.8231933379;30882994649.3;734589762489.81;"2022-04-29T00:00:00.000Z"
38605.8588053705;38771.2099918734;37697.9427790922;37714.875545299;23895713731.28;717596901508.72;"2022-04-30T00:00:00.000Z"
37713.265089741;38627.857504864;37585.7873728754;38469.0939025425;27002760109.78;731986764311.88;"2022-05-01T00:00:00.000Z"
38472.1871454262;39074.9717589518;38156.5619033136;38529.3278008977;32922642425.83;733170725790.51;"2022-05-02T00:00:00.000Z"
38528.1100380674;38629.994974219;37585.6203126624;37750.4539152995;27326943244.26;718385701942.79;"2022-05-03T00:00:00.000Z"
37748.0118484619;39902.9502136511;37732.0601966595;39698.3706196742;36754404490.11;755491473700.31;"2022-05-04T00:00:00.000Z"
39695.746350719;39789.2830202912;35856.5161061082;36575.142132703;43106256317.32;696088266356.37;"2022-05-05T00:00:00.000Z"
36573.1823550037;36624.3595960026;35482.1327440579;36040.9223501524;37795577489.27;685953792235.64;"2022-05-06T00:00:00.000Z"
36042.5036939934;36129.9255204253;34940.8246733344;35501.9541442019;24375896405.9;675729532873.68;"2022-05-07T00:00:00.000Z"
35502.9402038303;35502.9402038303;33878.9645692059;34059.2642505879;36763041910.24;648302121215.01;"2022-05-08T00:00:00.000Z"
34060.0154816197;34222.0733234167;30296.9534000531;30296.9534000531;63355494961.42;576716899022.88;"2022-05-09T00:00:00.000Z"
30273.654218841;32596.3078359205;29944.802737422;31022.9054122253;59811038817.27;590565398299.36;"2022-05-10T00:00:00.000Z"
31016.1827523335;32013.4014927546;28170.4130858639;28936.3550311122;70388855817.93;550870071633.8;"2022-05-11T00:00:00.000Z"
28936.7339259087;30032.4389484654;26350.4901742248;29047.7510038538;66989173272.36;553017241734.59;"2022-05-12T00:00:00.000Z"
29030.9103910716;30924.8027176216;28782.3296577337;29283.103811543;42841124537.45;557525025253.19;"2022-05-13T00:00:00.000Z"
29285.6430028713;30192.8031935087;28702.9095341841;30101.2664459848;28579868619.98;573129618194.88;"2022-05-14T00:00:00.000Z"
30098.5866261369;31308.1913582629;29527.7403707191;31305.1125686764;25835372064.61;596074575228.33;"2022-05-15T00:00:00.000Z"
31304.374144248;31305.3425986839;29251.8855581398;29862.9182412919;32613897286.17;568643328349.1;"2022-05-16T00:00:00.000Z"
29862.4081929416;30694.490950877;29570.3019001848;30425.857276796;29101473475.43;579391415566.42;"2022-05-17T00:00:00.000Z"
30424.4792225503;30618.715981161;28720.2713997454;28720.2713997454;31285268318.53;546936441379.51;"2022-05-18T00:00:00.000Z"
28720.3585631289;30430.7522309591;28708.9550418266;30314.3349534984;33773447706.67;577316228899.3;"2022-05-19T00:00:00.000Z"
30311.1193461763;30664.9763670009;28793.6060336771;29200.7400877833;30749382604.8;556131920268.79;"2022-05-20T00:00:00.000Z"
29199.8590065676;29588.8688149389;29027.3938182935;29432.2259634811;17274840441.5;560565793081.53;"2022-05-21T00:00:00.000Z"
29432.4723986064;30425.8605130009;29275.1827640655;30323.7218952694;21631532269.67;577568895835.72;"2022-05-22T00:00:00.000Z"
30309.3964800086;30590.5864837253;28975.5596093713;29098.909745734;31483454556.82;554268758109.31;"2022-05-23T00:00:00.000Z"
29101.1252943246;29774.3547202654;28786.5894517928;29655.58613284;26616506244.9;564895173841.06;"2022-05-24T00:00:00.000Z"
29653.1352936197;30157.7845345246;29384.9493491208;29562.3612655464;27525063551.25;563145244691.91;"2022-05-25T00:00:00.000Z"
29564.7765107969;29834.1592888614;28261.9057088448;29267.2246712304;36774325352.43;557547946793.11;"2022-05-26T00:00:00.000Z"
29251.1408637204;29346.9430247971;28326.6136487276;28627.5748531586;36582005748.16;545388222663.76;"2022-05-27T00:00:00.000Z"
28842.1038446105;29135.9182578598;28554.5660193876;29023.4880392653;19252320707.98;552958193308.48;"2022-05-28T00:00:00.000Z"
29019.8674141315;29498.0088389573;28841.1064887385;29445.9576239208;18093886409.16;561034743433.25;"2022-05-29T00:00:00.000Z"
29443.3657109831;31949.6316183118;29303.571633074;31726.3906858653;39277993273.94;604513442525.64;"2022-05-30T00:00:00.000Z"
31723.8651015418;32249.8639341789;31286.1543455629;31792.3099432754;33538210634.3;605797887876.49;"2022-05-31T00:00:00.000Z"
31792.5538087129;31957.2843170438;29501.5885232255;29799.0797135195;41135817340.95;567842680885.87;"2022-06-01T00:00:00.000Z"
29794.8900797802;30604.7348586759;29652.7049833489;30467.4877414342;29083562061.06;580603466872.23;"2022-06-02T00:00:00.000Z"
30467.8068396067;30633.0344757636;29375.6893020883;29704.3913570693;26175547451.56;566088081691.13;"2022-06-03T00:00:00.000Z"
29706.139572537;29930.5639469047;29500.0063498064;29832.9142253244;16588370958.43;568564420350.11;"2022-06-04T00:00:00.000Z"
29835.1181317702;30117.7434474995;29574.4495314888;29906.6617477915;17264085440.89;569996838236.88;"2022-06-05T00:00:00.000Z"
29910.2837235964;31693.2901114808;29894.1873301778;31370.6719476925;31947336828.66;597927548347.45;"2022-06-06T00:00:00.000Z"
31371.7412599943;31489.6832523575;29311.6835562575;31155.4787018498;40770974039.33;593857882016.71;"2022-06-07T00:00:00.000Z"
31151.4798946644;31253.6908607416;29944.4034808823;30214.356242025;30242059107.41;575953219487.92;"2022-06-08T00:00:00.000Z"
30215.2789745803;30609.3104880579;30020.2648432245;30111.9979224235;21692004719.49;574029141738.88;"2022-06-09T00:00:00.000Z"
30110.3295199028;30245.8086237771;28978.1470531645;29083.8047209541;29867476526.98;554455834485.63;"2022-06-10T00:00:00.000Z"
29084.666534528;29401.9162962048;28236.2119169078;28360.811358542;27246574438.64;540698499860.06;"2022-06-11T00:00:00.000Z"
28373.5142522495;28502.685070938;26762.6490379039;26762.6490379039;34163220273.81;510252464820.78;"2022-06-12T00:00:00.000Z"
26737.5776601486;26795.5898175946;22141.2575407059;22487.3879258459;68204556439.95;428759852105.36;"2022-06-13T00:00:00.000Z"
22487.9871750921;23018.9507654132;20950.8182797178;22206.7927900583;50913575242.48;423429131864.08;"2022-06-14T00:00:00.000Z"
22196.7301834792;22642.6723546281;20178.3760405906;22572.8398231902;54912007015.02;430432160005.57;"2022-06-15T00:00:00.000Z"
22576.305346187;22868.9211355563;20265.2257119101;20381.6512129024;31183975653.76;388664840556.76;"2022-06-16T00:00:00.000Z"
20385.7187101434;21243.3120420882;20326.5185645264;20471.4818924914;27132421513.81;390391528176.49;"2022-06-17T00:00:00.000Z"
20473.4249789315;20736.0410609155;17708.6237125896;19017.6423550215;42009436760.13;362685324229.12;"2022-06-18T00:00:00.000Z"
19010.9020841202;20683.821565938;18067.15191869;20553.2718217472;35329942624.94;391988917193.6;"2022-06-19T00:00:00.000Z"
20553.3702544391;20913.3219024242;19689.1695110104;20599.5379647956;30818458597.14;392888024958.72;"2022-06-20T00:00:00.000Z"
20594.2948372014;21620.62852029;20415.061882275;20710.597101739;28970212744.12;395025644879.73;"2022-06-21T00:00:00.000Z"
20719.41392721;20835.7503482133;19848.0786676282;19987.0290493797;28574793477.85;381240087223.77;"2022-06-22T00:00:00.000Z"
19986.607101581;21135.7622370547;19950.1162252256;21085.8771612422;26188097172.81;402219959760.78;"2022-06-23T00:00:00.000Z"
21084.6480617906;21472.917912877;20777.5115803289;21231.6557714446;24957784918.21;405018505024.32;"2022-06-24T00:00:00.000Z"
21233.6098714228;21520.9146376497;20964.5850076037;21502.3386880262;18372538715.34;410202265385.35;"2022-06-25T00:00:00.000Z"
21496.4947397853;21783.7247658329;21016.2688061921;21027.2953088067;18027170496.51;401157940864.2;"2022-06-26T00:00:00.000Z"
21028.2382267284;21478.0893638064;20620.1985073849;20735.4779474249;20965695707.02;395606854741.09;"2022-06-27T00:00:00.000Z"
20731.5443463851;21164.4240972544;20228.8115792347;20280.6356501458;21381535160.78;386949194397.61;"2022-06-28T00:00:00.000Z"
20281.1694611799;20364.1560967338;19937.7910783669;20104.0231777817;23552740327.93;383598071095.42;"2022-06-29T00:00:00.000Z"
20108.3123376304;20141.1603609993;18729.6562279337;19784.7264946249;26267239923.25;377526215552.49;"2022-06-30T00:00:00.000Z"
19820.4704741998;20632.671261281;19073.7084047514;19269.3666859098;30767551158.55;367709366218.78;"2022-07-01T00:00:00.000Z"
19274.8362829748;19371.7476574216;19027.0813551026;19242.255580241;18100418739.96;367208487556.97;"2022-07-02T00:00:00.000Z"
19242.0947628176;19558.2688658035;18966.9506341661;19297.0760827928;16390821947.43;368272636367.55;"2022-07-03T00:00:00.000Z"
19297.3141855828;20258.7472098173;19063.0661953686;20231.2615118026;21594638208.11;386119553712.38;"2022-07-04T00:00:00.000Z"
20225.3534364236;20635.4677410245;19341.2331538775;20190.1146695234;26715546990.31;385349780369.64;"2022-07-05T00:00:00.000Z"
20194.6194989241;20595.5296078308;19823.5112028015;20548.2458719695;24598943708.23;392200896304.73;"2022-07-06T00:00:00.000Z"
20547.8142411523;21771.8165530893;20296.1031222911;21637.5877502437;25814972520.24;413013947459.11;"2022-07-07T00:00:00.000Z"
21637.1550515826;22314.9405374086;21257.453547475;21731.1165833973;49899834488.21;414819851681.33;"2022-07-08T00:00:00.000Z"
21716.8285854815;21877.1393217129;21445.9562353204;21592.2060743303;29641127858.06;412185216767.56;"2022-07-09T00:00:00.000Z"
21591.0808021627;21591.0808021627;20727.123494758;20860.4493930623;28688807249.03;398237577323.43;"2022-07-10T00:00:00.000Z"
20856.352967685;20856.352967685;19924.5397968986;19970.556593233;24150249024.63;381264246558.41;"2022-07-11T00:00:00.000Z"
19970.4750229398;20043.4454066637;19308.5306169019;19323.914856106;25810220017.7;368936762200.6;"2022-07-12T00:00:00.000Z"
19325.9727246501;20223.0526478927;18999.953131779;20212.073498093;33042430345.48;385908229967.86;"2022-07-13T00:00:00.000Z"
20211.4659555454;20789.8936721942;19689.258743334;20569.9200615284;31158743333.4;392755738689.37;"2022-07-14T00:00:00.000Z"
20573.1562979175;21138.2433270448;20396.9991343854;20836.3286445243;25905575358.62;397861215081.44;"2022-07-15T00:00:00.000Z"
20834.104129429;21514.4033302194;20518.8987819735;21190.3156676219;24302954056.04;404639672831.08;"2022-07-16T00:00:00.000Z"
21195.0412138346;21600.6401193599;20778.1798752236;20779.3445398509;22927802082.64;396808327004.88;"2022-07-17T00:00:00.000Z"
20781.9115039967;22633.0334362237;20781.9115039967;22485.6892521761;39974475561.94;429412153274.1;"2022-07-18T00:00:00.000Z"
22467.8500961444;23666.9622537083;21683.4063763923;23389.4328464795;48765202697.15;446690803766.25;"2022-07-19T00:00:00.000Z"
23393.1920116301;24196.8192139777;23009.949763201;23231.7319651172;42932549127.33;443696738856.27;"2022-07-20T00:00:00.000Z"
23233.2019709128;23388.3221721635;22431.1493945308;23164.6287547047;33631012203.97;442435421338.91;"2022-07-21T00:00:00.000Z"
23163.7520625768;23671.9285284238;22603.4151006765;22714.9791482287;31421555645.94;433866028177.06;"2022-07-22T00:00:00.000Z"
22706.9834272109;22977.2110015504;22002.9106148295;22465.4776274248;24021799168.58;429122209145.36;"2022-07-23T00:00:00.000Z"
22465.5092660661;22974.0026721759;22306.840180485;22609.164770669;23565495302.99;431888879541.1;"2022-07-24T00:00:00.000Z"
22607.1555467717;22649.1213665683;21361.6434545441;21361.700521904;35574561406.16;408078695877.99;"2022-07-25T00:00:00.000Z"
21361.1218713035;21361.1218713035;20776.8160824806;21239.7543798251;28624673855.33;405770108604.64;"2022-07-26T00:00:00.000Z"
21244.1695591889;22986.5294030049;21070.8061258165;22930.5484457;31758955233.31;438095993233.22;"2022-07-27T00:00:00.000Z"
22933.6412489688;24110.4699196849;22722.2651232758;23843.8862077382;40212386157.74;455565748691.77;"2022-07-28T00:00:00.000Z"
23845.2123738942;24294.7864568312;23481.1731396691;23804.6332345672;35887249745.78;454837507676.2;"2022-07-29T00:00:00.000Z"
23796.8186106216;24572.5794217469;23580.5084844794;23656.2070255842;28148218300.58;452020722098.65;"2022-07-30T00:00:00.000Z"
23652.0696621219;24121.6425782597;23275.7025004507;23336.8956049843;23553591896.25;445941074223.04;"2022-07-31T00:00:00.000Z"
23336.7180518604;23464.7862772244;22890.7960211693;23314.1994325371;25849159140.74;445527356895.96;"2022-08-01T00:00:00.000Z"
23308.434172793;23415.041329171;22710.0839796372;22978.1165929475;28389250717.43;439128030641.55;"2022-08-02T00:00:00.000Z"
22981.3027057546;23578.650444504;22747.8364404392;22846.5070579755;26288169966.18;436633304289.21;"2022-08-03T00:00:00.000Z"
22848.2143845004;23198.0101072399;22485.7006555715;22630.9567321334;25120229769.19;432532599006.89;"2022-08-04T00:00:00.000Z"
22626.8333912751;23422.8276961138;22612.1785145741;23289.3142774141;28881249043.31;445137234251.88;"2022-08-05T00:00:00.000Z"
